year,zip_code,age_group,number_of_visits,age_adjusted_rate,county_fips_code,county
2012,"93675
(36.70533275600047, -119.1896198399997)",Children (0-17),,,6019,FRESNO
2012,"93675
(36.70533275600047, -119.1896198399997)",Adults (18+),,,6019,FRESNO
2012,"93701
(36.74931290200044, -119.78835725299967)",AllAges,191,135.7,6019,FRESNO
2012,"93701
(36.74931290200044, -119.78835725299967)",Children (0-17),103,206.2,6019,FRESNO
2012,"93701
(36.74931290200044, -119.78835725299967)",Adults (18+),88,111.2,6019,FRESNO
2012,"93702
(36.739093450000496, -119.7543097889997)",AllAges,539,106.5,6019,FRESNO
2012,"93702
(36.739093450000496, -119.7543097889997)",Children (0-17),264,146.9,6019,FRESNO
2012,"93702
(36.739093450000496, -119.7543097889997)",Adults (18+),275,92.5,6019,FRESNO
2012,"93703
(36.76818326200049, -119.76287813999971)",AllAges,345,95.1,6019,FRESNO
2012,"93703
(36.76818326200049, -119.76287813999971)",Children (0-17),194,173.2,6019,FRESNO
2012,"93703
(36.76818326200049, -119.76287813999971)",Adults (18+),151,67.9,6019,FRESNO
2012,"93704
(36.79945426600045, -119.8015660689997)",AllAges,191,73.8,6019,FRESNO
2012,"93704
(36.79945426600045, -119.8015660689997)",Children (0-17),87,138.7,6019,FRESNO
2012,"93704
(36.79945426600045, -119.8015660689997)",Adults (18+),104,51.3,6019,FRESNO
2012,"93705
(36.786601739000446, -119.8281488129997)",AllAges,403,99.7,6019,FRESNO
2012,"93705
(36.786601739000446, -119.8281488129997)",Children (0-17),218,174.1,6019,FRESNO
2012,"93705
(36.786601739000446, -119.8281488129997)",Adults (18+),185,73.8,6019,FRESNO
2012,"93706
(36.70329060400047, -119.81781639099972)",AllAges,556,125.9,6019,FRESNO
2012,"93706
(36.70329060400047, -119.81781639099972)",Children (0-17),268,184.8,6019,FRESNO
2012,"93706
(36.70329060400047, -119.81781639099972)",Adults (18+),288,105.5,6019,FRESNO
2012,"93710
(36.82199180900045, -119.76609778999972)",AllAges,246,91.7,6019,FRESNO
2012,"93710
(36.82199180900045, -119.76609778999972)",Children (0-17),106,169.7,6019,FRESNO
2012,"93710
(36.82199180900045, -119.76609778999972)",Adults (18+),140,64.6,6019,FRESNO
2012,"93711
(36.83002137900047, -119.83174647799967)",AllAges,145,43.8,6019,FRESNO
2012,"93711
(36.83002137900047, -119.83174647799967)",Children (0-17),77,102.1,6019,FRESNO
2012,"93711
(36.83002137900047, -119.83174647799967)",Adults (18+),68,23.5,6019,FRESNO
2012,"93720
(36.85807273500046, -119.75801607999972)",AllAges,151,33.2,6019,FRESNO
2012,"93720
(36.85807273500046, -119.75801607999972)",Children (0-17),83,74.7,6019,FRESNO
2012,"93720
(36.85807273500046, -119.75801607999972)",Adults (18+),68,18.8,6019,FRESNO
2012,"93721
(36.736303956000484, -119.78558948399967)",AllAges,37,56.9,6019,FRESNO
2012,"93721
(36.736303956000484, -119.78558948399967)",Children (0-17),14,97.8,6019,FRESNO
2012,"93721
(36.736303956000484, -119.78558948399967)",Adults (18+),23,42.7,6019,FRESNO
2012,"93722
(36.80446405700047, -119.87456650699971)",AllAges,635,75.1,6019,FRESNO
2012,"93722
(36.80446405700047, -119.87456650699971)",Children (0-17),370,150,6019,FRESNO
2012,"93722
(36.80446405700047, -119.87456650699971)",Adults (18+),265,49.1,6019,FRESNO
2012,"93723
(36.796430142000474, -119.93449716799972)",AllAges,29,28.4,6019,FRESNO
2012,"93723
(36.796430142000474, -119.93449716799972)",Children (0-17),18,62,6019,FRESNO
2012,"93723
(36.796430142000474, -119.93449716799972)",Adults (18+),,,6019,FRESNO
2012,"93725
(36.679853644000445, -119.7418961089997)",AllAges,187,64.7,6019,FRESNO
2012,"93725
(36.679853644000445, -119.7418961089997)",Children (0-17),111,126.3,6019,FRESNO
2012,"93725
(36.679853644000445, -119.7418961089997)",Adults (18+),76,43.3,6019,FRESNO
2012,"93726
(36.79349291800048, -119.7632387759997)",AllAges,424,102,6019,FRESNO
2012,"93726
(36.79349291800048, -119.7632387759997)",Children (0-17),215,185,6019,FRESNO
2012,"93726
(36.79349291800048, -119.7632387759997)",Adults (18+),209,73.3,6019,FRESNO
2012,"93727
(36.74865246200045, -119.70352970999971)",AllAges,557,71,6019,FRESNO
2012,"93727
(36.74865246200045, -119.70352970999971)",Children (0-17),284,121.2,6019,FRESNO
2012,"93727
(36.74865246200045, -119.70352970999971)",Adults (18+),273,53.5,6019,FRESNO
2012,"93728
(36.75831140900044, -119.81416658599971)",AllAges,230,141.6,6019,FRESNO
2012,"93728
(36.75831140900044, -119.81416658599971)",Children (0-17),111,262.4,6019,FRESNO
2012,"93728
(36.75831140900044, -119.81416658599971)",Adults (18+),119,99.7,6019,FRESNO
2012,"93730
(36.888770199000476, -119.7563997369997)",AllAges,25,21.5,6019,FRESNO
2012,"93730
(36.888770199000476, -119.7563997369997)",Children (0-17),15,55.7,6019,FRESNO
2012,"93730
(36.888770199000476, -119.7563997369997)",Adults (18+),,,6019,FRESNO
2012,"93901
(36.66715319400049, -121.6560274519997)",AllAges,241,88.4,6053,MONTEREY
2012,"93901
(36.66715319400049, -121.6560274519997)",Children (0-17),78,117.1,6053,MONTEREY
2012,"93901
(36.66715319400049, -121.6560274519997)",Adults (18+),163,78.5,6053,MONTEREY
2012,"93905
(36.683060259000456, -121.61652700699972)",AllAges,408,57.9,6053,MONTEREY
2012,"93905
(36.683060259000456, -121.61652700699972)",Children (0-17),250,107.3,6053,MONTEREY
2012,"93905
(36.683060259000456, -121.61652700699972)",Adults (18+),158,40.7,6053,MONTEREY
2012,"93906
(36.71083353300048, -121.64323575599968)",AllAges,416,70.1,6053,MONTEREY
2012,"93906
(36.71083353300048, -121.64323575599968)",Children (0-17),163,94.6,6053,MONTEREY
2012,"93906
(36.71083353300048, -121.64323575599968)",Adults (18+),253,61.6,6053,MONTEREY
2012,"93907
(36.759910371000444, -121.66491733299972)",AllAges,121,54.2,6053,MONTEREY
2012,"93907
(36.759910371000444, -121.66491733299972)",Children (0-17),55,94.4,6053,MONTEREY
2012,"93907
(36.759910371000444, -121.66491733299972)",Adults (18+),66,40.3,6053,MONTEREY
2012,"93908
(36.602151911000476, -121.66821953799968)",AllAges,19,14.1,6053,MONTEREY
2012,"93908
(36.602151911000476, -121.66821953799968)",Children (0-17),,,6053,MONTEREY
2012,"93908
(36.602151911000476, -121.66821953799968)",Adults (18+),,,6053,MONTEREY
2012,"93924
(36.45973132100045, -121.7081675179997)",AllAges,24,51.4,6053,MONTEREY
2012,"93924
(36.45973132100045, -121.7081675179997)",Children (0-17),,,6053,MONTEREY
2012,"93924
(36.45973132100045, -121.7081675179997)",Adults (18+),22,63,6053,MONTEREY
2012,"93926
(36.517350439000495, -121.43902918699968)",AllAges,34,35.5,6053,MONTEREY
2012,"93926
(36.517350439000495, -121.43902918699968)",Children (0-17),18,52.4,6053,MONTEREY
2012,"93926
(36.517350439000495, -121.43902918699968)",Adults (18+),16,29.6,6053,MONTEREY
2012,"93927
(36.31643304000045, -121.25823785299968)",AllAges,57,28.1,6053,MONTEREY
2012,"93927
(36.31643304000045, -121.25823785299968)",Children (0-17),27,41.5,6053,MONTEREY
2012,"93927
(36.31643304000045, -121.25823785299968)",Adults (18+),30,23.4,6053,MONTEREY
2012,"93930
(36.201781380000455, -121.1333059109997)",AllAges,41,24.2,6053,MONTEREY
2012,"93930
(36.201781380000455, -121.1333059109997)",Children (0-17),20,35.1,6053,MONTEREY
2012,"93930
(36.201781380000455, -121.1333059109997)",Adults (18+),21,20.5,6053,MONTEREY
2012,"93933
(36.67939307400047, -121.79249972999969)",AllAges,92,42.1,6053,MONTEREY
2012,"93933
(36.67939307400047, -121.79249972999969)",Children (0-17),42,79.8,6053,MONTEREY
2012,"93933
(36.67939307400047, -121.79249972999969)",Adults (18+),50,29,6053,MONTEREY
2012,"93940
(36.59567350800046, -121.87999945099972)",AllAges,77,27.3,6053,MONTEREY
2012,"93940
(36.59567350800046, -121.87999945099972)",Children (0-17),23,49.2,6053,MONTEREY
2012,"93940
(36.59567350800046, -121.87999945099972)",Adults (18+),54,19.7,6053,MONTEREY
2012,"93950
(36.61889321700045, -121.92096850699971)",AllAges,37,29.5,6053,MONTEREY
2012,"93950
(36.61889321700045, -121.92096850699971)",Children (0-17),,,6053,MONTEREY
2012,"93950
(36.61889321700045, -121.92096850699971)",Adults (18+),28,26.7,6053,MONTEREY
2012,"93955
(36.61470028700046, -121.83437689299973)",AllAges,183,53.9,6053,MONTEREY
2012,"93955
(36.61470028700046, -121.83437689299973)",Children (0-17),86,92.3,6053,MONTEREY
2012,"93955
(36.61470028700046, -121.83437689299973)",Adults (18+),97,40.6,6053,MONTEREY
2012,"93960
(36.427712975000475, -121.32677597099968)",AllAges,69,25.7,6053,MONTEREY
2012,"93960
(36.427712975000475, -121.32677597099968)",Children (0-17),27,44.6,6053,MONTEREY
2012,"93960
(36.427712975000475, -121.32677597099968)",Adults (18+),42,19.1,6053,MONTEREY
2012,"94002
(37.51720137900048, -122.28965960399972)",AllAges,72,27.1,6081,SAN MATEO
2012,"94002
(37.51720137900048, -122.28965960399972)",Children (0-17),14,23.7,6081,SAN MATEO
2012,"94002
(37.51720137900048, -122.28965960399972)",Adults (18+),58,28.2,6081,SAN MATEO
2012,"94010
(37.579291508000495, -122.36111756499969)",AllAges,98,23.4,6081,SAN MATEO
2012,"94010
(37.579291508000495, -122.36111756499969)",Children (0-17),32,34.8,6081,SAN MATEO
2012,"94010
(37.579291508000495, -122.36111756499969)",Adults (18+),66,19.4,6081,SAN MATEO
2012,"94014
(37.69802312900049, -122.45579957899969)",AllAges,264,56.4,6081,SAN MATEO
2012,"94014
(37.69802312900049, -122.45579957899969)",Children (0-17),70,72.4,6081,SAN MATEO
2012,"94014
(37.69802312900049, -122.45579957899969)",Adults (18+),194,50.8,6081,SAN MATEO
2012,"94015
(37.683241420000456, -122.47749853699969)",AllAges,271,46.7,6081,SAN MATEO
2012,"94015
(37.683241420000456, -122.47749853699969)",Children (0-17),82,72.9,6081,SAN MATEO
2012,"94015
(37.683241420000456, -122.47749853699969)",Adults (18+),189,37.6,6081,SAN MATEO
2012,"94019
(37.470092829000464, -122.4436074939997)",AllAges,54,31.5,6081,SAN MATEO
2012,"94019
(37.470092829000464, -122.4436074939997)",Children (0-17),29,67.5,6081,SAN MATEO
2012,"94019
(37.470092829000464, -122.4436074939997)",Adults (18+),25,19,6081,SAN MATEO
2012,"94022
(37.37980361500047, -122.12687831799968)",AllAges,20,12.7,6085,SANTA CLARA
2012,"94022
(37.37980361500047, -122.12687831799968)",Children (0-17),,,6085,SANTA CLARA
2012,"94022
(37.37980361500047, -122.12687831799968)",Adults (18+),12,10.4,6085,SANTA CLARA
2012,"94024
(37.35356412800047, -122.08848584899971)",AllAges,14,8.4,6085,SANTA CLARA
2012,"94024
(37.35356412800047, -122.08848584899971)",Children (0-17),,,6085,SANTA CLARA
2012,"94024
(37.35356412800047, -122.08848584899971)",Adults (18+),,,6085,SANTA CLARA
2012,"94025
(37.450861836000456, -122.18339814899969)",AllAges,111,27.3,6081,SAN MATEO
2012,"94025
(37.450861836000456, -122.18339814899969)",Children (0-17),53,50.4,6081,SAN MATEO
2012,"94025
(37.450861836000456, -122.18339814899969)",Adults (18+),58,19.2,6081,SAN MATEO
2012,"94030
(37.60066024500048, -122.40023999399972)",AllAges,93,39.9,6081,SAN MATEO
2012,"94030
(37.60066024500048, -122.40023999399972)",Children (0-17),15,36.2,6081,SAN MATEO
2012,"94030
(37.60066024500048, -122.40023999399972)",Adults (18+),78,41.2,6081,SAN MATEO
2012,"94038
(37.52361026200049, -122.51083776399969)",AllAges,12,32.6,6081,SAN MATEO
2012,"94038
(37.52361026200049, -122.51083776399969)",Children (0-17),,,6081,SAN MATEO
2012,"94038
(37.52361026200049, -122.51083776399969)",Adults (18+),,,6081,SAN MATEO
2012,"94040
(37.38658182400047, -122.08971983099968)",AllAges,62,19.6,6085,SANTA CLARA
2012,"94040
(37.38658182400047, -122.08971983099968)",Children (0-17),28,35.8,6085,SANTA CLARA
2012,"94040
(37.38658182400047, -122.08971983099968)",Adults (18+),34,14,6085,SANTA CLARA
2012,"94041
(37.38971022800047, -122.07877910699972)",AllAges,23,18,6085,SANTA CLARA
2012,"94041
(37.38971022800047, -122.07877910699972)",Children (0-17),,,6085,SANTA CLARA
2012,"94041
(37.38971022800047, -122.07877910699972)",Adults (18+),13,11.5,6085,SANTA CLARA
2012,"94043
(37.406534089000445, -122.0791397429997)",AllAges,47,18.2,6085,SANTA CLARA
2012,"94043
(37.406534089000445, -122.0791397429997)",Children (0-17),13,22.5,6085,SANTA CLARA
2012,"94043
(37.406534089000445, -122.0791397429997)",Adults (18+),34,16.7,6085,SANTA CLARA
2012,"94044
(37.621464131000494, -122.48581922299968)",AllAges,156,45,6081,SAN MATEO
2012,"94044
(37.621464131000494, -122.48581922299968)",Children (0-17),45,60.2,6081,SAN MATEO
2012,"94044
(37.621464131000494, -122.48581922299968)",Adults (18+),111,39.7,6081,SAN MATEO
2012,"94061
(37.465804310000465, -122.23106720399971)",AllAges,153,40.9,6081,SAN MATEO
2012,"94061
(37.465804310000465, -122.23106720399971)",Children (0-17),53,58.5,6081,SAN MATEO
2012,"94061
(37.465804310000465, -122.23106720399971)",Adults (18+),100,34.7,6081,SAN MATEO
2012,"94062
(37.45527201600049, -122.26155610899968)",AllAges,63,25.4,6081,SAN MATEO
2012,"94062
(37.45527201600049, -122.26155610899968)",Children (0-17),18,32.8,6081,SAN MATEO
2012,"94062
(37.45527201600049, -122.26155610899968)",Adults (18+),45,22.9,6081,SAN MATEO
2012,"94063
(37.48395339700045, -122.2156467799997)",AllAges,217,69.1,6081,SAN MATEO
2012,"94063
(37.48395339700045, -122.2156467799997)",Children (0-17),87,101.9,6081,SAN MATEO
2012,"94063
(37.48395339700045, -122.2156467799997)",Adults (18+),130,57.7,6081,SAN MATEO
2012,"94065
(37.53372109000048, -122.24920760299972)",AllAges,14,12.4,6081,SAN MATEO
2012,"94065
(37.53372109000048, -122.24920760299972)",Children (0-17),,,6081,SAN MATEO
2012,"94065
(37.53372109000048, -122.24920760299972)",Adults (18+),,,6081,SAN MATEO
2012,"94066
(37.62485323600049, -122.42680970299972)",AllAges,220,53.4,6081,SAN MATEO
2012,"94066
(37.62485323600049, -122.42680970299972)",Children (0-17),51,58.1,6081,SAN MATEO
2012,"94066
(37.62485323600049, -122.42680970299972)",Adults (18+),169,51.7,6081,SAN MATEO
2012,"94070
(37.50061214900046, -122.26432822199968)",AllAges,75,26.2,6081,SAN MATEO
2012,"94070
(37.50061214900046, -122.26432822199968)",Children (0-17),17,25,6081,SAN MATEO
2012,"94070
(37.50061214900046, -122.26432822199968)",Adults (18+),58,26.6,6081,SAN MATEO
2012,"94080
(37.65573319000049, -122.42803933999971)",AllAges,340,53.7,6081,SAN MATEO
2012,"94080
(37.65573319000049, -122.42803933999971)",Children (0-17),100,72.5,6081,SAN MATEO
2012,"94080
(37.65573319000049, -122.42803933999971)",Adults (18+),240,47.2,6081,SAN MATEO
2012,"94085
(37.38916275700046, -122.01747976999968)",AllAges,60,35,6085,SANTA CLARA
2012,"94085
(37.38916275700046, -122.01747976999968)",Children (0-17),24,49.2,6085,SANTA CLARA
2012,"94085
(37.38916275700046, -122.01747976999968)",Adults (18+),36,30.1,6085,SANTA CLARA
2012,"94086
(37.37116139900047, -122.0276470819997)",AllAges,102,23.8,6085,SANTA CLARA
2012,"94086
(37.37116139900047, -122.0276470819997)",Children (0-17),45,44.2,6085,SANTA CLARA
2012,"94086
(37.37116139900047, -122.0276470819997)",Adults (18+),57,16.7,6085,SANTA CLARA
2012,"94087
(37.35054000300045, -122.0354898169997)",AllAges,77,14.1,6085,SANTA CLARA
2012,"94087
(37.35054000300045, -122.0354898169997)",Children (0-17),35,25.5,6085,SANTA CLARA
2012,"94087
(37.35054000300045, -122.0354898169997)",Adults (18+),42,10.2,6085,SANTA CLARA
2012,"94089
(37.40315367500045, -122.00556576499969)",AllAges,71,35.8,6085,SANTA CLARA
2012,"94089
(37.40315367500045, -122.00556576499969)",Children (0-17),20,48.1,6085,SANTA CLARA
2012,"94089
(37.40315367500045, -122.00556576499969)",Adults (18+),51,31.6,6085,SANTA CLARA
2012,"94102
(37.78046091700048, -122.41763739599969)",AllAges,349,113.5,6075,SAN FRANCISCO
2012,"94102
(37.78046091700048, -122.41763739599969)",Children (0-17),33,112.7,6075,SAN FRANCISCO
2012,"94102
(37.78046091700048, -122.41763739599969)",Adults (18+),316,113.8,6075,SAN FRANCISCO
2012,"94103
(37.774473500000454, -122.4124190449997)",AllAges,219,89.4,6075,SAN FRANCISCO
2012,"94103
(37.774473500000454, -122.4124190449997)",Children (0-17),35,132.7,6075,SAN FRANCISCO
2012,"94103
(37.774473500000454, -122.4124190449997)",Adults (18+),184,74.4,6075,SAN FRANCISCO
2012,"94105
(37.79002427500046, -122.39622955399972)",AllAges,14,37.4,6075,SAN FRANCISCO
2012,"94105
(37.79002427500046, -122.39622955399972)",Children (0-17),,,6075,SAN FRANCISCO
2012,"94105
(37.79002427500046, -122.39622955399972)",Adults (18+),,,6075,SAN FRANCISCO
2012,"94107
(37.76682194500046, -122.3953388279997)",AllAges,91,44.2,6075,SAN FRANCISCO
2012,"94107
(37.76682194500046, -122.3953388279997)",Children (0-17),17,69.3,6075,SAN FRANCISCO
2012,"94107
(37.76682194500046, -122.3953388279997)",Adults (18+),74,35.5,6075,SAN FRANCISCO
2012,"94108
(37.791523302000485, -122.40742663299972)",AllAges,31,22,6075,SAN FRANCISCO
2012,"94108
(37.791523302000485, -122.40742663299972)",Children (0-17),,,6075,SAN FRANCISCO
2012,"94108
(37.791523302000485, -122.40742663299972)",Adults (18+),27,17.7,6075,SAN FRANCISCO
2012,"94109
(37.79154068200046, -122.42004887399969)",AllAges,244,51.7,6075,SAN FRANCISCO
2012,"96055
(40.0553102720005, -122.1006257949997)",Children (0-17),,,6103,TEHAMA
2012,"94109
(37.79154068200046, -122.42004887399969)",Children (0-17),24,66.1,6075,SAN FRANCISCO
2012,"94109
(37.79154068200046, -122.42004887399969)",Adults (18+),220,46.7,6075,SAN FRANCISCO
2012,"94110
(37.75279192300047, -122.41730717599972)",AllAges,296,48.3,6075,SAN FRANCISCO
2012,"94110
(37.75279192300047, -122.41730717599972)",Children (0-17),84,79.2,6075,SAN FRANCISCO
2012,"94110
(37.75279192300047, -122.41730717599972)",Adults (18+),212,37.5,6075,SAN FRANCISCO
2012,"94112
(37.720521567000446, -122.44326858299968)",AllAges,371,53.2,6075,SAN FRANCISCO
2012,"94112
(37.720521567000446, -122.44326858299968)",Children (0-17),172,120.6,6075,SAN FRANCISCO
2012,"94112
(37.720521567000446, -122.44326858299968)",Adults (18+),199,29.8,6075,SAN FRANCISCO
2012,"94114
(37.75941371100049, -122.43479582299972)",AllAges,57,21.7,6075,SAN FRANCISCO
2012,"94114
(37.75941371100049, -122.43479582299972)",Children (0-17),,,6075,SAN FRANCISCO
2012,"94114
(37.75941371100049, -122.43479582299972)",Adults (18+),46,18.1,6075,SAN FRANCISCO
2012,"94115
(37.78580092900046, -122.43597766399972)",AllAges,154,53.1,6075,SAN FRANCISCO
2012,"94115
(37.78580092900046, -122.43597766399972)",Children (0-17),35,82.8,6075,SAN FRANCISCO
2012,"94115
(37.78580092900046, -122.43597766399972)",Adults (18+),119,42.8,6075,SAN FRANCISCO
2012,"94116
(37.743680446000496, -122.48640579799968)",AllAges,71,17,6075,SAN FRANCISCO
2012,"94116
(37.743680446000496, -122.48640579799968)",Children (0-17),23,33.2,6075,SAN FRANCISCO
2012,"94116
(37.743680446000496, -122.48640579799968)",Adults (18+),48,11.3,6075,SAN FRANCISCO
2012,"94117
(37.77148413700047, -122.44243868699971)",AllAges,107,34.6,6075,SAN FRANCISCO
2012,"94117
(37.77148413700047, -122.44243868699971)",Children (0-17),25,58.3,6075,SAN FRANCISCO
2012,"94117
(37.77148413700047, -122.44243868699971)",Adults (18+),82,26.4,6075,SAN FRANCISCO
2012,"94118
(37.782042499000454, -122.46013589499972)",AllAges,73,23.1,6075,SAN FRANCISCO
2012,"94118
(37.782042499000454, -122.46013589499972)",Children (0-17),37,59.4,6075,SAN FRANCISCO
2012,"94118
(37.782042499000454, -122.46013589499972)",Adults (18+),36,10.5,6075,SAN FRANCISCO
2012,"94121
(37.77930080100049, -122.4899469779997)",AllAges,81,20.4,6075,SAN FRANCISCO
2012,"94121
(37.77930080100049, -122.4899469779997)",Children (0-17),25,38.9,6075,SAN FRANCISCO
2012,"94121
(37.77930080100049, -122.4899469779997)",Adults (18+),56,14,6075,SAN FRANCISCO
2012,"94122
(37.760743282000476, -122.48127869099972)",AllAges,110,22.3,6075,SAN FRANCISCO
2012,"94122
(37.760743282000476, -122.48127869099972)",Children (0-17),38,46.2,6075,SAN FRANCISCO
2012,"94122
(37.760743282000476, -122.48127869099972)",Adults (18+),72,14,6075,SAN FRANCISCO
2012,"94123
(37.80001344200048, -122.43517818299972)",AllAges,20,14.6,6075,SAN FRANCISCO
